id_pagos,amount,created
FCa7CX9avipHDhxKZsvr,105017.07,2024-10-30T16:21:50.373Z
dJisbKoleEwiOAa9vPze,43659,2024-10-30T16:16:52.608Z
gxBDk8QSdGAtVi0pEZkd,6800,2024-10-30T15:53:28.387Z
yP0p45LtdNlQ9q2HtXMm,2940,2024-10-30T15:50:40.519Z
4SB9UJLaeXPWObRC5S7T,2403.864,2024-10-30T15:48:01.926Z
07ycwD7g47PHX0ByNcHM,590,2024-10-30T15:47:41.784Z
aOY9ZqvLu1NGqbldDoCz,10260,2024-10-30T15:44:30.815Z
gbEsO0grLsJD57i6QZ0p,880,2024-10-30T15:43:46.049Z
DJqRouVUYvUfnfxzdXTX,2710,2024-10-30T15:43:30.603Z
vk4kySim44yNlWETFx2y,5130,2024-10-30T15:41:09.149Z
4NMCCfXyX9KXH4KAGqBP,8970,2024-10-30T15:37:52.892Z
qvTAlvDKUsWff3eXewNM,3900,2024-10-30T15:32:38.995Z
LWHhKISv2663cEJNV1oq,7100,2024-10-30T15:32:28.605Z
ro5P0o0uP6JRaSj3TWoY,360,2024-10-30T15:27:11.015Z
oARQiXJxVeohG1acUp0S,7000,2024-10-30T15:23:40.894Z
5xpT5H2CtxUm33ajYa8G,2037,2024-10-30T15:21:35.561Z
50lXTMpveoNXDTEdh0bc,16540,2024-10-30T15:19:08.458Z
tDYOQsUWFHtyQgecFMAw,16960,2024-10-30T14:58:20.384Z
0hmwoo0AtCvyz0dVDZS9,400,2024-10-30T14:55:45.463Z
kMhmfXHHf74IaDmRmEEf,6800,2024-10-30T14:55:08.295Z
fUfNNcyOuB1OoylNR5Aj,450,2024-10-30T14:50:51.692Z
PhoKkBoWnS9CcS0i2ou8,1820,2024-10-30T14:40:47.124Z
z6ssQPDahSqmoytjnMGn,2920,2024-10-30T14:33:20.999Z
9wNXKdXvbmsi4OL2UaSs,400,2024-10-30T14:32:51.632Z
akShYWQxs8I0ZWA2HDnw,2230,2024-10-30T14:18:06.418Z
Kd06VpCShDPvWmI6iLTI,1223,2024-10-30T14:16:30.446Z
Rq0w8cCx2PqC4mjEHDiA,600,2024-10-30T14:13:24.197Z
csm2CMcgPy97KFbSAPiV,6390,2024-10-30T14:12:46.172Z
itNF0lTlAc5hXdH8zmcA,300,2024-10-30T14:11:14.317Z
EdVSEWRwJV5ouVrZZ0ao,1349.14,2024-10-30T13:58:03.822Z
1Q0r1FakLVnbueQIhC0y,3720,2024-10-30T13:54:11.668Z
F3P3PcQZsBvC7esZmds1,10500,2024-10-30T13:50:57.201Z
ozDO0PzT6tKfTs1NcL2X,1200,2024-10-30T13:43:07.328Z
RrgM5sFYT4pZsKoJWirw,2100,2024-10-30T13:34:56.682Z
pijb8GT3Aks95BCDI5zd,400,2024-10-30T13:18:21.247Z
UOfPG5mPRvq9s8g8pDGw,9895,2024-10-30T13:01:37.457Z
KAeT3QEvSiNKBomUFjDC,40125,2024-10-30T12:51:43.605Z
cgh99L11avVwlUYCDcMl,4390,2024-10-30T12:48:52.627Z
2nskB2RVv2OHmucGLWXR,3760,2024-10-30T12:47:21.608Z
d53JIOPPmnqMTl7X01q0,35911,2024-10-30T12:44:07.378Z
Dv4rm3grAdiGuVJm0i8l,250,2024-10-30T12:42:24.507Z
1Qt675pgeX61jRSzQTSf,5060,2024-10-30T12:41:29.664Z
mSfubW8LOdxNX1sOsls1,1100,2024-10-30T12:33:31.288Z
l9K7SqgVWEOZnUbiA7yf,29736,2024-10-30T12:29:58.958Z
pCqSTRhvB7ofa3UTOUua,8645,2024-10-30T12:29:11.135Z
HC62ngrIUUjiYWv7dgG8,50,2024-10-30T12:26:20.175Z
kddpDC9ofVl2qcpe2Cf7,1760,2024-10-30T12:18:48.659Z
aWCVG5WBJooO6B3lQ5gk,4870,2024-10-30T11:57:27.183Z
6F050qT4rYogTL0vamJn,200,2024-10-30T11:55:09.529Z
99OpbjC11uZ9m8Tn4EvI,300,2024-10-30T11:53:50.744Z
GKNvthnY3v5zXabxG27W,10005,2024-10-30T11:50:49.468Z
tob5S0gCacQPPtHM93OL,3468,2024-10-30T11:49:18.990Z
VEwpd3mPXFgch47rFARk,9928,2024-10-30T11:45:15.638Z
ufYG8HjgHnVZDzUuxuCq,800,2024-10-30T11:42:03.737Z
hI9XYclxyL6WUsz0d7KK,6447,2024-10-30T11:41:03.882Z
d0xSskUHZ6p6fBI1lByu,6360.25,2024-10-30T11:36:28.185Z
TkaaHDMkk4lkr41rMxkT,9600,2024-10-30T11:30:08.619Z
NwVl393BXv2hNakGMIBu,7455,2024-10-30T11:28:32.033Z
dQFUESzqxnfqZxsgLoQf,8055,2024-10-30T11:27:28.665Z
2RIpY2gCpEzt3JjwIFzh,893,2024-10-30T11:17:34.386Z
2PyAs2EjDe5PuXMTP0DE,3717,2024-10-30T11:17:30.886Z
6yfkLOHFmGKgC7FAZuZb,4249.35,2024-10-30T11:17:15.537Z
3aTTdFqDqzpivE6s3uTI,11300,2024-10-30T11:15:16.056Z
TmkjAsnWtJJ0sZgXbK5G,10500,2024-10-30T11:08:31.712Z
UFZiipzhiJZ0P2DUd1Ej,30276,2024-10-30T10:56:33.291Z
SlhYMpAWFtciwExWhmB3,12223.65,2024-10-30T10:54:15.812Z
QkywU5nxnzfaHKPf8rbq,8700,2024-10-30T10:47:18.334Z
lRkfKGtTvf0Q34WwQXpB,3371,2024-10-30T10:37:34.390Z
24LhYOZdBMsPxFQ8vzev,0.05,2024-10-30T05:49:54.118Z
A5wEhZeLj60Wv3CjPxMx,0.05,2024-10-30T05:41:45.254Z
dSx9RwLUsXkXvy9aaYcc,28076,2024-10-30T00:13:26.184Z
i96u0Jclq2mPlFfvVSZ2,4500,2024-10-30T00:01:34.908Z
kG9jQvrJH95hScM7yKCA,3870.74,2024-10-29T23:54:59.854Z
VBH0XeG4KkTqN56SJRyK,4172,2024-10-29T23:51:39.860Z
Xjgt7FMVCbbaBckt5AcK,600,2024-10-29T23:48:49.564Z
9VHD0x3w7S3HdVRJ6nTE,3080,2024-10-29T23:46:27.077Z
Vopx1HwLmz1RZxWVRCl2,9372.51,2024-10-29T23:46:08.270Z
gMdCLogjwuKqcXHZcEzx,5513,2024-10-29T23:44:00.092Z
oy0SLKwy3odbka3Vq5fP,5681.7,2024-10-29T23:41:52.216Z
ZGd5nRMXTZuuKbd2DJIx,6300,2024-10-29T23:39:01.830Z
SI6n4G74QEeCsEZXtdIO,200,2024-10-29T23:37:56.819Z
sbrADEqo2j0zLsc8F2Rw,7862.4,2024-10-29T23:36:15.378Z
r2ueeJ0H6otexcFqfbJc,2982,2024-10-29T23:31:40.342Z
OKPRMypLBbtLr15RNVL4,4143.64,2024-10-29T23:31:20.426Z
JJcT0qzmzzrnPfYIE7zP,6000,2024-10-29T23:24:50.736Z
bZxBNvR3ntAizHtnaqO6,400,2024-10-29T23:24:13.957Z
NhLq39lLaxQnhLUT7ldT,3990,2024-10-29T23:23:03.620Z
ZepPyqmage2QyQp7dcrF,400,2024-10-29T23:20:39.676Z
VOvwCzL17VvdepR3Q6cD,6948.9,2024-10-29T23:13:19.233Z
P298fTqKb73ZQOly5TX2,3600,2024-10-29T23:13:06.748Z
mosDBMvjoErHeL1mvlFn,5500,2024-10-29T23:02:01.898Z
9EcBi205ZSXvMKb2gTcL,8236.5,2024-10-29T22:56:21.436Z
VJb9PFLru4fFumyfl3ul,2670,2024-10-29T22:55:38.429Z
HHNXlVBqD5sD64l3VJsq,2565,2024-10-29T22:53:30.525Z
GoBy5ren1RNBrDRTdZ4E,1090.61,2024-10-29T22:50:40.960Z
W8CdeERimqGwenWx1h0c,5358,2024-10-29T22:49:53.606Z
RkCMT2tHC1tcAE19qpgK,4313.3,2024-10-29T22:46:47.380Z
ZFghxCppT9N8dH1sEMgv,1311,2024-10-29T22:46:40.798Z
5c44wG8lHEpVWVWX1VS0,5976.45,2024-10-29T22:43:41.446Z
0OJlvyHPHtHVnBukqZAk,9715,2024-10-29T22:39:19.111Z
Q4FO1VIoMRFfcSfexB2U,310,2024-10-29T22:27:31.036Z
3YywKE8Ah2yY7Il8361q,15305,2024-10-29T22:20:42.399Z
Y4S50LeonMZY615cFbhf,7280,2024-10-29T22:20:14.552Z
mq1SoJtYW5hJleNdjNU5,2264.8,2024-10-29T22:16:16.407Z
2TZryGANUxVWM33d1xqm,16450,2024-10-29T22:13:18.113Z
hwLlepdQWRsTp1g91YUX,9301,2024-10-29T22:12:02.997Z
Oy7IxnDHyH5VpljvYiwa,100,2024-10-29T21:59:11.018Z
rerXpJJLGEAv5Vk370Ym,1970,2024-10-29T21:56:54.149Z
Jr1cHNoozlCTamuPkCW4,1729,2024-10-29T21:53:02.029Z
yupjsAmdL5nZKhAwkqsd,7900,2024-10-29T21:44:12.421Z
4q5tXNVwKu7wmLUrggmE,1650,2024-10-29T21:38:11.325Z
jX7xm0dYJSo7RjlF1iwT,8060,2024-10-29T21:37:48.439Z
1Ud8W0b9DDuWVtElchZf,830,2024-10-29T21:34:36.609Z
Ccy9pHYWIDH59tnsyqTp,8946,2024-10-29T21:27:06.420Z
tg3MFT2KgN1WsavyPVCr,480,2024-10-29T21:24:57.320Z
w2RjvuV8NKLKIYdy8LLM,4520,2024-10-29T21:24:50.908Z
lzIjjqriu9trGyptuR9m,1360,2024-10-29T21:19:35.646Z
GWGLLg4XIgh8zG2IpSvn,12569.01,2024-10-29T21:06:39.964Z
0aOPZ2RYts1xaGurB4K9,2320,2024-10-29T21:05:22.704Z
wWREztGdKXzG5IMTeQXa,840,2024-10-29T20:56:51.578Z
z8dEZJddDWaqIrWju99t,6750,2024-10-29T20:50:27.101Z
f2lkVIBczRw2KvgDCkoD,15340,2024-10-29T20:43:47.842Z
S1geRwh2aLuiir40UdGT,3000,2024-10-29T20:37:58.737Z
9nIFGZFG6pSz1A8iTpIh,850,2024-10-29T20:34:31.680Z
QDZqsaJ8yzdbbMsuWFmb,7856,2024-10-29T20:34:17.242Z
cwMzBv0B6c0kTUWKSYVX,550,2024-10-29T20:30:57.298Z
LYNlJ8ilA7Bf1Z8u029O,4900,2024-10-29T20:25:06.565Z
AQFPwWB3K8D3fcMuNR0r,10812,2024-10-29T20:13:17.254Z
21CIXOkSLBvrmAKM0rrj,3458,2024-10-29T20:09:56.500Z
87f7hGI085PTEA0dtIUO,11682.72,2024-10-29T20:05:23.198Z
6dTM4jlq2ZIXZ0YEeu2i,2793,2024-10-29T20:00:45.030Z
b9Yq0hpEwhtYPjXUCFiC,1100,2024-10-29T19:34:35.946Z
WVOGxpeXx9whc8dkwCrR,3750,2024-10-29T19:21:48.442Z
tszeKFpbzhagpDvC7OoQ,3150,2024-10-29T19:19:10.801Z
DUb9Lwcmh86gfPT1oLzh,4041,2024-10-29T19:10:00.471Z
rXebcqEqbeSznKTvGdBi,11690,2024-10-29T19:08:39.417Z
Vlw99KE6plGv9EPokCY1,56886,2024-10-29T19:02:39.021Z
gUvEvPAFGkT1MLhAE6cT,5480,2024-10-29T18:53:47.553Z
ge9i5CCGe0QYKLX89TSk,2700,2024-10-29T18:52:31.249Z
ujbjfkvL3whip3QZ7d6m,2151.9,2024-10-29T18:45:21.067Z
Xh93P7BVzIyEY25eRE6Q,6200,2024-10-29T18:44:26.889Z
DSK9MVCIpezlzpMrVzNq,17892,2024-10-29T18:38:30.368Z
ohPuptiTy1G6DWC1OMVp,5187,2024-10-29T18:36:07.475Z
WJcVueJpZ9Ph1wtfp8b5,6963.5,2024-10-29T18:34:26.006Z
oFuNsSKqzS2Vhyt8oTUj,3079.74,2024-10-29T18:27:27.684Z
Hj6hHmT0PiRKJYOJyZ3a,7673.4,2024-10-29T18:27:08.670Z
bg9bfBESTm4iQcYDigb8,8946,2024-10-29T18:27:05.062Z
6kiGmJcOS94vYkqpn9IT,6000,2024-10-29T18:27:03.157Z
yeUAWycMaRSZLEmPUF3I,10395,2024-10-29T18:14:54.922Z
usz74a0xxVLqDpW79ehR,3500,2024-10-29T18:00:40.183Z
dKhpvbXlP8fQPr6Ywzuw,1200,2024-10-29T17:54:53.513Z
nxogC8OtHQpyRWl1QZyf,600,2024-10-29T17:52:55.381Z
tZyLUJANN7ThYSPmlPIF,9195,2024-10-29T17:51:03.959Z
DLdyN9h8S1TrumyULJK1,7000,2024-10-29T17:47:29.805Z
UKyFw3VqzBicHXYL3wuJ,10240,2024-10-29T17:40:40.588Z
btqEQUu6e4qoTLtC5V2e,4940,2024-10-29T17:31:20.794Z
Jh9mRXdQJ5gGDcV11Z4u,5400,2024-10-29T17:27:36.858Z
yCZO0WzPhrnh5pnMgoNo,7900,2024-10-29T17:23:36.496Z
hW2jUXpyO7ECZSmG9v1B,11260.2,2024-10-29T17:14:46.559Z
RMoplpX8EG22JR9DUU6E,9548,2024-10-29T17:14:20.990Z
JEFRxswILS7URxRe6azj,1909.6,2024-10-29T17:13:56.860Z
fWG3Au6VC9gqviCyszAb,7376.55,2024-10-29T17:13:21.687Z
caHinCkZbFzorPs0crQv,3422.65,2024-10-29T17:12:59.189Z
fTariJa7xiRvGRk5innV,3819.2,2024-10-29T17:12:35.734Z
IqLltHMoi6YDXalRTCAE,8932,2024-10-29T17:12:14.228Z
9yopRNJ0eXpuQypAbe0s,990,2024-10-29T17:12:13.915Z
4SM0vJDpOvSZdZihmiyJ,10165.15,2024-10-29T17:11:38.829Z
aYMtLYpJD5JudmlS4kbM,13000,2024-10-29T17:02:54.480Z
yPGw8iSswZ9JlwOnl49X,17892,2024-10-29T17:01:14.815Z
g9ziZOMeA2mtUeGll8uX,250,2024-10-29T16:51:16.556Z
qvHdoZRPo8oQmiVebz4j,140,2024-10-29T16:50:22.915Z
FDd4H0R3NnmYKd0XczDX,10260,2024-10-29T16:43:06.052Z
HfJHCPza52btV5VHOijT,800,2024-10-29T16:35:13.952Z
GHze5kqb8x3WvPCVsBxZ,1550,2024-10-29T16:28:44.570Z
RbaSXR5SQ0VQMD4X3tPW,1850,2024-10-29T16:23:52.108Z
OXxU81YxHfjmnfU6pAzg,13400,2024-10-29T16:22:13.730Z
hwpaMLpeg6HxEtwoVWe2,8745,2024-10-29T16:21:43.692Z
BtGNCIoMSRzipWGj5SGW,10604.7,2024-10-29T16:18:55.486Z
YIGx6LEXEAWUIgZnCogb,2440,2024-10-29T16:13:32.253Z
C5TFayEp84irsWp6Po0y,17291,2024-10-29T16:09:20.453Z
3NXvvMzQeg2oM8vWsGVw,150725.33,2024-10-29T15:58:06.752Z
ceE2NIqTu5xk3YWylrAe,9425.9,2024-10-29T15:58:00.835Z
LCTD16YklndsnmrXvK0v,9425.9,2024-10-29T15:57:33.461Z
GuWnnP48cmOMhe39ljO3,9425.9,2024-10-29T15:56:49.168Z
tcvDioo1uBIcdsCzpUZ1,36031.25,2024-10-29T15:55:55.778Z
W1oeCRD2RaGqkXtiFWuE,9873.6,2024-10-29T15:55:25.566Z
yftDm0cssgsKlicXeRmT,200,2024-10-29T15:49:44.949Z
qThxqHBryWl4IMATVm4U,7455,2024-10-29T15:47:56.269Z
q3HuTFIj316Kt5C56X8g,689.7,2024-10-29T15:45:27.819Z
rOgVIgni8dwPEEAMNwgo,1840,2024-10-29T15:36:18.963Z
4D5ExDtHii8cC1LzIO2s,3320,2024-10-29T15:35:17.234Z
OWW3OZM4I3VW3DqTLh3x,14760,2024-10-29T15:29:00.473Z
11Gx2DTKg1seOtJwhkOA,2100,2024-10-29T15:25:56.269Z
5GwUVtoxr1cB4KT0dA1d,450,2024-10-29T15:14:08.609Z
o8SdofwXpxZeLKx3W5V2,22500,2024-10-29T15:03:57.086Z
d9OF9fUHOBUoWBmnFomK,150,2024-10-29T15:01:34.469Z
a0PSEFsoXmUFh80hOtbs,5510,2024-10-29T14:57:14.730Z
Uv6eMAmIgOfSpluKMCSv,12000,2024-10-29T14:51:08.626Z
sdqSI6Bn3SME2xVrTnOg,1000,2024-10-29T14:50:26.842Z
xDowmMqfnm57mLTRLTOh,500,2024-10-29T14:46:37.300Z
Ftx1tteDucHZRIzuPO5k,4540,2024-10-29T14:44:47.605Z
dCxphzXpBUjM8SBx1pWV,4600,2024-10-29T14:39:57.737Z
6YFQesndMXD7rk89638C,988,2024-10-29T14:38:01.449Z
JMcqhXDelplo2T0kUTAm,2945,2024-10-29T14:30:46.258Z
nUetQtCvby8UyMYZwwLg,35774.4,2024-10-29T14:27:57.224Z
K7hbQhPgb1QS1ZxXy9pr,1900,2024-10-29T14:26:39.018Z
7RwTbWdtoim5wU68FhFC,910,2024-10-29T14:25:37.943Z
S9FFUxehVLYFa85rDD8Y,3020,2024-10-29T14:23:30.092Z
24unqrr83PtcM3izdEAA,11895,2024-10-29T14:20:00.850Z
Ez14zatQ4Kv9H3dGHKTA,1540,2024-10-29T14:18:45.815Z
J6INrAlS8xTKIVd7mUhh,400,2024-10-29T14:17:49.968Z
WE8KSFNMmkYjkwKslbYC,8690,2024-10-29T14:14:55.896Z
AY28714pYPl8cFmMtjQf,986.69,2024-10-29T14:13:59.549Z
UTIDe0AIja9wuk7SlbnK,7330,2024-10-29T14:07:51.149Z
IOnZfZMppJDtYjfPUkww,23500,2024-10-29T14:00:22.248Z
n2vjPo5K5rDUU5QrpwIQ,400,2024-10-29T13:58:58.914Z
WPysyRcSUsPyB7kfSAic,11430,2024-10-29T13:56:26.401Z
G53zCoiNNtokFmf4KwLv,7478.4,2024-10-29T13:38:00.477Z
qJqxwTl6Z6fmIzHy1LpY,1080,2024-10-29T13:37:21.593Z
szvyStOhP9TPi4IHR4d4,1850,2024-10-29T13:35:04.968Z
WqNBsZizAL86ONW1oOSi,11380,2024-10-29T13:29:16.384Z
G3IYbVedokuqOuoqClYa,2776,2024-10-29T13:28:04.073Z
JDsiIsUWpMwiCiGan8A2,5100,2024-10-29T13:22:11.032Z
CG9SAUTUZ0U7QLo8DwYI,6600,2024-10-29T13:22:00.865Z
OcwGuAatKIyv3UoLRGZe,25709.22,2024-10-29T13:20:16.568Z
Mbl3AfbFPyvh8uBGUP79,48886.65,2024-10-29T13:14:32.773Z
XwKYdrE31wcqW0GMkCHU,13711.6,2024-10-29T13:09:58.212Z
o6XVHDWH823gZ7UIhKpc,7850,2024-10-29T13:07:21.405Z
do46QfJKO2BENM3UUwNv,1330,2024-10-29T13:02:53.286Z
agNHY6d5ruvmpL8zIKHy,6400,2024-10-29T12:59:06.706Z
Q9RmnABnuHoiGz03gE5w,10962,2024-10-29T12:52:54.804Z
7n26jhknvY4J5MODwwUy,1230,2024-10-29T12:51:02.086Z
iJLSOXh048kqjkLctCUN,350,2024-10-29T12:50:16.762Z
4YpAzAmRe9A22negnzEO,4249.35,2024-10-29T12:40:47.267Z
xHoJLo0Lpx20D8h20Up2,9100,2024-10-29T12:36:40.433Z
cErS87Iuemp4nz48W9xX,5200,2024-10-29T12:25:49.068Z
5WVrajq5mKPvE6Wb8SZQ,4800,2024-10-29T12:25:40.299Z
SHvQIkytqqUITYQvIwTx,300,2024-10-29T12:22:21.765Z
2bJsCxzJmPtBGDwse89t,12950,2024-10-29T12:07:07.711Z
sLMT1bUfzObwfYDMNoak,1050,2024-10-29T12:05:35.015Z
ZaBXsLlonuP5aACFQreq,19380,2024-10-29T12:00:15.386Z
DGtvlgbDHntmeUneN4tZ,11039.247,2024-10-29T11:59:17.519Z
yug87hr1jmyJGTvenqyM,250,2024-10-29T11:58:48.206Z
G4elU8ISHeO4mQZFsWdD,1060,2024-10-29T11:55:50.615Z
uFBvBfuAQnpFqyifbdNp,8879.22,2024-10-29T11:44:56.942Z
4uNVqFsF2uGEVX4ihPn4,10200,2024-10-29T11:39:12.144Z
0yhzsEbJJB7l8UzuBY8b,369,2024-10-29T11:37:19.650Z
Ch3sqvIpEO9kiAZbQ2G2,3400,2024-10-29T11:35:44.155Z
3GskSUtcEVPunByZJ4DJ,600,2024-10-29T11:34:16.913Z
hh5dq5Kz5h1iwts7rpCW,2300,2024-10-29T11:31:46.637Z
am5F8k3DKts538P60iDu,2400,2024-10-29T11:29:51.748Z
dlsUrUvECwNpwEvwRzDf,300,2024-10-29T11:27:49.991Z
UJkPakRRgGA70cvf1sKd,13318.83,2024-10-29T11:26:47.080Z
MWNkRIS7hTKKzmq5nCtZ,1600,2024-10-29T11:25:38.427Z
VE3iDQKajn6ymIoZbTsH,4885,2024-10-29T11:25:03.478Z
ayVSPiSpBxs0jJ37b2WU,300,2024-10-29T11:22:14.877Z
Z6sQj1LzYnFvZQBn7l2e,850,2024-10-29T11:18:59.727Z
xyDxbYS9VdhS05B3wprR,3400,2024-10-29T11:16:41.436Z
g40cnJmC5DNa1uUXf5jk,400,2024-10-29T11:15:43.473Z
sfinM6p6CdW4X2YO1Q7z,5620,2024-10-29T11:13:59.926Z
xbu7q4VMVAnEUzcAAXc3,4439.61,2024-10-29T11:11:00.002Z
fN6BWdTbTLeGpXCDymrr,3400,2024-10-29T11:04:27.248Z
hm5dgqGJLW97mQ38tPiz,8879.22,2024-10-29T11:04:22.398Z
4EbyfowzdqMVwoGUYZpH,3400,2024-10-29T11:01:46.266Z
F6mOtqn4EMasBVlaIRT2,6450,2024-10-29T10:59:06.843Z
PqEpAvNNxVra6f8jDFnq,970,2024-10-29T10:56:38.386Z
6zizibC7oMlT14GsBNbF,1700,2024-10-29T10:53:58.503Z
6QaejY0pjnxSirpn1U4H,1615,2024-10-29T10:53:38.797Z
P29Mo8OtuKuviXfXEaFj,360,2024-10-29T10:52:36.988Z
lZYODlpz2pZpz4oXShSN,4220,2024-10-29T10:50:42.651Z
A6g7A2fan5zLpaIHKzEi,800,2024-10-29T10:44:16.203Z
L8AQIEXkKHeOFQdaC0V5,4220,2024-10-29T10:42:50.508Z
QTIIYbtYiZK1shtnPSGB,500,2024-10-29T10:41:58.285Z
DxQ0Os6VnzS6evpxMkmI,4530,2024-10-29T10:38:29.123Z
Gt92TqjeVHgZ91fDJyvk,1560,2024-10-29T10:37:39.571Z
acMgtYX8BbW2bktPqQwP,2550,2024-10-28T23:57:22.339Z
GuamUemtuh4wS0QEj1JI,3686,2024-10-28T23:56:46.776Z
fTbN8msmeJN4UxoLXls8,2700,2024-10-28T23:54:43.053Z
ax16BO9SY2IbycK7aaIT,700,2024-10-28T23:54:33.977Z
YDlXpzLXqjSeB2QFEaS8,4240,2024-10-28T23:52:01.067Z
bNWynHFfx4bjGRYOSaU4,26637.66,2024-10-28T23:51:46.469Z
92kOXhCtD9YQNassg7nd,1808.93,2024-10-28T23:44:09.458Z
yOZJRaXKORPU8zhtvaTE,2840,2024-10-28T23:32:05.612Z
pDMuX3IYaKES8qcm29St,560,2024-10-28T23:29:57.973Z
bo5GCPFGc7Iii2VjLJRa,1491,2024-10-28T23:27:46.364Z
cEWS03bVb17ga4RjzuHE,4485,2024-10-28T23:27:02.303Z
xxDLaDi9CCgl2RVTig3h,4600,2024-10-28T23:24:39.187Z
6DbmHfv0JkYR3o2a7FCs,6304,2024-10-28T23:12:51.575Z
JMQVBLom43bW0K7yarJe,4800,2024-10-28T23:05:53.791Z
4cuZ2GWY0GqxmIUFt7Ns,3000,2024-10-28T23:04:23.941Z
bZgax7ndPbq4Ya2KdGQL,2340,2024-10-28T23:02:29.079Z
58iqR9jz4b5chj9kplDq,6239.48,2024-10-28T23:01:29.644Z
KFIn11fk30nvp5nnGb18,1696.7,2024-10-28T22:55:17.971Z
0QRhnTsRValccexuNoar,5480,2024-10-28T22:52:28.591Z
r7FqesdatVAK2Ls37dav,300,2024-10-28T22:50:01.876Z
decpofmaV7z5VZLznjdx,4450,2024-10-28T22:31:46.540Z
VrPz8UavDPHcZ7xAv3aA,1566,2024-10-28T22:30:27.614Z
C9rDj145VtQdbU5g87S8,1548.5,2024-10-28T22:29:25.088Z
iaBbQdrFtuW3wl2eE3Hz,9549,2024-10-28T22:28:48.113Z
yXqKacZXvuHgMVR5uNmi,6303.84,2024-10-28T22:27:45.854Z
IUKmSWvR7FjKxvMwaw4P,2045.07,2024-10-28T22:24:08.126Z
LqrIjngcRy0K4Z2mCALg,1400,2024-10-28T22:23:02.231Z
XbnvUXoczRxO3iLuisJB,3961.5,2024-10-28T22:19:28.830Z
L1Mw8XcGrUtspIKwUhky,720,2024-10-28T22:15:51.966Z
bznxHR4I6q8fH4ZvUiT1,8879,2024-10-28T22:13:26.321Z
1khcS5j8XgwDjuaBQmi5,8251.2,2024-10-28T22:11:20.012Z
AZFSHnmm7U4xwQGNvnKA,7434,2024-10-28T22:08:44.976Z
VzQj42IByVh3yAksTrpj,50,2024-10-28T21:58:40.093Z
tMaTkpgwvvF37nxleahd,1200,2024-10-28T21:56:11.058Z
cpAPbkfawYu7jBn1ZYwG,2205.9,2024-10-28T21:52:45.977Z
8vg7I3VqIuKpL2hCjPer,2343.384,2024-10-28T21:50:29.954Z
ukwjFlsOPSeoCEfDWrIH,8757,2024-10-28T21:48:31.512Z
1EtPWt4CBpK5VHyIKgGx,1507.44,2024-10-28T21:45:57.077Z
ri7ha0dFjKqlYEXwY9Ku,27634,2024-10-28T21:42:43.113Z
I0QOEC4vefyphcEXojxG,2400,2024-10-28T21:42:41.177Z
pLZRkPfg4V0Wr2DSgWDW,14103,2024-10-28T21:41:53.888Z
1CITuzO4drpkxNJrft28,2959.74,2024-10-28T21:41:06.920Z
4MOpX9fM8ZtUwTZdPBSL,2205.9,2024-10-28T21:39:14.584Z
rXnnDZPZ1Qu7W9LQ2azP,400,2024-10-28T21:35:34.359Z
dvXfJV0kPlymGu1qAJhZ,3372.5,2024-10-28T21:33:16.511Z
wf50Xz3l2LXGemBcJzYw,5481,2024-10-28T21:32:19.999Z
F6c3d5noUmPMqTlf1Al1,4355,2024-10-28T21:29:57.730Z
bL7WmuNsDFPhGzxchmTv,14816.52,2024-10-28T21:20:00.548Z
sy4NsLfiNrpwqJsmtk9Q,2206,2024-10-28T21:09:58.470Z
d5MWxBrRp0niYY264lWW,15582.85,2024-10-28T21:07:57.714Z
KQf2YVVmxjNUARxih4gn,1320,2024-10-28T21:07:40.555Z
P6oYHzlKSVaPkGSjoGCe,1103,2024-10-28T21:06:56.659Z
XMhjmk0dsco0UACFqiPG,250,2024-10-28T21:03:38.451Z
cO4YxqTlpAKr6dJJs6hH,10200,2024-10-28T21:00:42.093Z
DCKxSoE88uY8MoUor2ZL,11665,2024-10-28T20:59:10.299Z
DF6fSqHbjYPP7PPaImBW,1000,2024-10-28T20:56:14.336Z
l6gJAetC86Dtp8wClA1s,3995.649,2024-10-28T20:55:35.649Z
RFtawjqK9xCYo3JpETzq,5568,2024-10-28T20:53:23.472Z
qqJcBTAtnzvz3n7wdJ8X,21685.85,2024-10-28T20:40:39.568Z
Xqn7xlzTZRa9HWf9w5yx,950,2024-10-28T20:35:20.982Z
WNS1Wnvgco6RqcfjW1JU,4000,2024-10-28T20:32:41.012Z
u4HxWqPXeT1I62vBXVDT,1270,2024-10-28T20:29:25.613Z
ZAv5v2RogV5C851Px1DH,1001,2024-10-28T20:22:56.457Z
pLaCHdogMfx6hDAm9t6x,3822.9,2024-10-28T20:22:47.993Z
vbqO8ayKHF6NyTMBHEsg,8602,2024-10-28T20:22:16.617Z
MTCbHF4uhfpbXvFlQHdA,2050,2024-10-28T20:15:23.485Z
PZWZWtCEkYb0PEwNFfKM,2405,2024-10-28T20:11:10.793Z
r68hY0ScvqUdWggigMin,3359.7,2024-10-28T20:07:21.463Z
LUPMkTw4NJTWLb7Ok0fe,6111,2024-10-28T20:06:54.196Z
gfe6njZkBH3QrLlo49sE,10974.6,2024-10-28T20:06:51.996Z
m4HagoNgAqcpJYjwsaT3,25561,2024-10-28T19:59:12.094Z
DEVrpAJjnh0UsAE26Epk,25911.55,2024-10-28T19:47:19.774Z
pSMlQCQlaF7HQkAwLaUm,3000,2024-10-28T19:39:11.378Z
